,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2h4n,115.04,-0.86,222.25,13,3,7,6,2,9,4,72,1,1,0,0,1,0,0
2h5a,142.34,-3.73,228.09,14,3,8,8,3,9,5,84,0,0,1,1,0,0,1
2h6b,60.36,0.34,185.59,12,1,3,3,1,4,3,64,0,1,0,0,0,1,0
2h6q,391.93,-9.67,818.98,57,18,23,11,13,23,37,326,7,0,0,0,0,0,0
2hb1,89.49,-1,279.07,14,0,5,6,0,7,4,76,0,1,0,0,1,0,0
2hb3,125.4,3.09,560.71,39,3,9,7,3,10,16,214,1,2,2,2,0,2,1
2hdq,40.13,0.11,127.14,8,0,2,3,0,3,1,42,0,1,0,0,1,0,0
2hdr,86.38,0.04,152.13,11,3,4,4,2,4,2,58,0,1,0,0,0,1,0
2hf8,290.52,-4.12,536.23,32,6,18,18,5,22,12,180,0,2,1,1,2,0,1
2hh5,126.07,2.53,572.61,39,3,10,7,3,14,12,214,3,2,1,1,0,2,1
2hs1,140.42,2.38,547.67,38,4,10,8,3,11,15,208,1,2,2,2,0,2,2
2hs2,140.42,2.38,547.67,38,4,10,8,3,11,15,208,1,2,2,2,0,2,2
2hu6,100.13,1.49,383.4,28,3,8,5,3,8,5,146,3,2,2,2,0,2,2
2hxm,149.03,-1.17,345.29,25,2,10,8,2,10,8,130,0,2,0,0,1,1,0
2i0a,142.55,3.66,637.76,45,2,11,8,2,12,19,240,2,3,1,1,0,3,1
2i0d,142.55,3.66,637.76,45,2,11,8,2,12,19,240,2,3,1,1,0,3,1
2i0g,49.69,4.12,282.34,21,2,3,3,2,3,3,108,0,2,1,2,0,2,0
2i3h,162.07,-1.29,471.56,34,6,10,5,4,10,13,184,3,2,1,1,1,1,1
2i3i,112.94,1.42,499.66,35,4,9,6,3,10,11,188,3,2,2,2,1,1,2
2i80,29.1,3.91,279.69,18,1,2,1,1,6,5,100,1,1,0,0,0,1,0
2ihq,84.64,1.61,307.31,23,1,6,4,1,6,2,114,3,2,2,2,0,2,2
2iko,89.85,3.76,355.39,26,5,5,5,3,7,8,134,0,3,0,0,1,2,0
2il2,148.77,4.37,618.76,44,4,11,9,3,12,17,232,1,4,0,1,1,3,0
2iuz,123.64,-2.12,386.37,28,0,12,12,0,12,7,146,0,4,0,0,4,0,0
2ivu,59.51,5,475.36,30,1,6,6,1,8,8,158,0,3,1,1,1,2,1
2izl,92.15,-2.85,243.33,16,4,5,5,3,6,5,90,0,0,1,2,0,0,1
2j2u,111.81,0.95,454.94,30,2,9,5,2,11,6,162,2,2,2,2,1,1,2
2j34,96.02,1.68,471.99,30,1,8,6,1,11,6,162,2,2,2,2,1,1,2
2j47,136.71,-0.42,360.37,26,5,9,7,5,9,8,138,2,2,0,1,1,1,0
2j4i,132.96,1.55,559.11,36,2,10,6,2,13,14,198,2,2,1,1,0,2,1
2j75,92.95,-2.76,163.17,11,5,5,5,5,5,5,66,0,0,1,1,0,0,1
2j77,92.95,-2.97,163.17,11,5,5,5,5,5,5,66,0,0,1,1,0,0,1
2j78,125.54,-3.18,192.17,13,6,7,7,6,7,6,76,0,0,0,1,0,0,0
2j79,125.54,-3.18,192.17,13,6,7,7,6,7,6,76,0,0,0,1,0,0,0
2j7b,124.52,-3.02,202.17,14,4,8,8,4,8,5,78,0,1,0,1,1,0,0
2j7d,128.2,-2.18,260.25,18,5,8,8,5,8,9,102,0,1,0,1,1,0,0
2j7e,125.04,-2.1,272.26,19,4,8,8,4,8,8,106,0,1,0,1,1,0,0
2j7f,138.87,-3.45,243.2,17,4,8,8,4,8,6,94,0,1,0,1,1,0,0
2j7g,138.87,-3.52,257.22,18,4,8,8,4,8,7,100,0,1,0,1,1,0,0
2jxr,169.33,1.83,653.77,46,6,12,7,6,14,19,258,5,1,2,2,0,1,1
2mas,103.32,-2.03,225.27,16,7,5,4,5,5,6,88,0,1,1,1,0,1,1
2olb,208.89,-5.45,405.56,28,14,10,4,6,10,21,164,2,0,0,0,0,0,0
2pcp,3.24,4.33,243.39,18,0,1,1,0,1,2,98,0,1,2,2,0,1,1
2qwb,179.61,-5.21,308.26,21,6,10,9,6,10,11,122,1,0,1,1,0,0,1
2qwc,159.38,-4.4,290.25,20,5,9,8,5,9,10,114,1,0,0,1,0,0,0
2qwd,166.79,-5.15,290.27,20,7,9,7,5,9,10,114,1,0,0,1,0,0,0
2qwe,205.16,-7.04,332.31,23,9,11,7,7,11,10,130,1,0,0,1,0,0,0
2qwf,164.78,-4.89,341.37,24,6,10,5,4,10,9,134,2,0,0,1,0,0,0
2rkm,152.15,-4.34,276.38,19,10,7,3,4,7,14,112,1,0,0,0,0,0,0
2sim,159.38,-4.4,290.25,20,5,9,8,5,9,10,114,1,0,0,1,0,0,0
2std,29.1,4.74,334.67,20,1,2,1,1,5,7,110,1,1,1,1,0,1,0
2tmn,118.31,-1.7,208.15,13,3,6,4,2,7,7,78,1,0,0,0,0,0,0
2toh,136.62,-1.41,239.24,17,6,8,7,5,8,6,92,0,1,0,1,1,0,0
2tpi,96.87,-1.47,230.31,16,4,5,3,2,5,11,94,1,0,0,0,0,0,0
2usn,96.11,4.2,414.51,28,3,7,6,3,9,7,144,2,3,0,0,1,2,0
2ypi,112.55,-3.42,153.01,9,0,6,6,0,7,3,54,0,0,0,0,0,0,0
3aid,87.66,4.48,504.65,37,3,7,4,3,7,12,196,2,3,0,0,0,3,0
3gss,232.53,-3.44,608.45,39,5,13,11,3,16,20,216,2,1,0,0,0,1,0
3gst,186.33,-2.33,500.55,35,6,10,8,4,11,13,186,2,2,0,1,0,2,0
3jdw,95.41,-3.63,133.17,9,6,4,2,2,4,6,54,0,0,0,0,0,0,0
3kiv,67.77,-1.46,131.17,9,3,3,2,1,3,6,54,0,0,0,0,0,0,0
3pcb,60.36,0.46,137.11,10,1,3,3,1,3,1,52,0,1,0,0,0,1,0
3pcc,60.36,0.46,137.11,10,1,3,3,1,3,1,52,0,1,0,0,0,1,0
3pce,60.36,-0.32,151.14,11,1,3,3,1,3,3,58,0,1,0,0,0,1,0
3pcf,60.36,0.6,155.1,11,1,3,3,1,4,1,58,0,1,0,0,0,1,0
3pcg,60.36,-0.32,151.14,11,1,3,3,1,3,3,58,0,1,0,0,0,1,0
3pch,60.36,0.46,137.11,10,1,3,3,1,3,1,52,0,1,0,0,0,1,0
3pcj,82.36,-0.11,154.1,11,1,5,5,1,5,1,58,0,1,0,0,1,0,0
3pck,82.36,-0.11,154.1,11,1,5,5,1,5,1,58,0,1,0,0,1,0,0
3pcn,80.59,-0.61,167.14,12,2,4,4,2,4,4,64,0,1,0,0,0,1,0
3std,66.18,3.92,365.46,28,2,4,3,1,4,6,136,0,4,0,0,1,3,0
3tlh,116.76,2.16,455.55,33,4,8,5,4,8,15,178,3,2,0,0,0,2,0
456c,101.93,3.35,425.89,28,2,7,6,2,9,7,150,1,2,1,1,0,2,1
4er1,136.21,8.88,814.13,60,5,9,5,5,9,26,320,3,5,1,1,1,4,0
4er2,226.09,0.13,684.9,48,7,14,9,7,14,35,278,5,0,0,0,0,0,0
4fiv,208.82,3.57,794.99,58,8,13,7,7,13,27,310,6,4,0,0,0,4,0
4rsk,176.97,-4,322.17,21,3,11,10,3,12,6,118,0,1,1,1,1,0,1
4std,49.33,3.78,338.18,20,2,3,2,2,5,5,104,1,2,0,0,0,2,0
4tim,132.78,-4.06,183.03,11,1,7,7,1,8,5,66,0,0,0,0,0,0,0
4tln,76.97,-0.85,147.2,10,5,4,2,3,4,7,60,1,0,0,0,0,0,0
4tmk,459.66,-5.02,886.32,55,6,30,29,5,35,21,308,0,3,2,2,3,0,2
4tmn,159.72,1.29,517.52,36,3,10,7,3,11,16,196,2,2,0,0,0,2,0
4ts1,88,-1.7,181.19,13,4,4,3,2,4,5,70,0,1,0,0,0,1,0
5abp,110.38,-3.22,180.16,12,5,6,6,5,6,6,72,0,0,1,1,0,0,1
5er1,148.98,0.02,522.73,37,8,9,5,5,9,25,210,2,1,0,0,0,1,0
5er2,274.65,2.31,946.2,68,10,18,10,8,18,30,374,6,3,1,1,1,2,0
5fiv,116.76,2.16,455.55,33,4,8,5,4,8,15,178,3,2,0,0,0,2,0
5std,42.39,4.32,376.43,28,2,3,2,1,5,6,140,0,4,0,0,1,3,0
5tln,127.76,-1.04,323.35,23,5,8,5,5,8,11,126,3,1,0,0,0,1,0
5tmn,159.72,0.71,469.47,32,3,10,7,3,11,17,180,2,1,0,0,0,1,0
5tmp,489.74,-4.47,912.34,57,6,32,30,5,37,21,316,0,3,2,2,3,0,2
5yas,40.46,0.79,184.03,11,2,2,2,2,8,2,68,0,0,0,0,0,0,0
6abp,90.15,-2.58,150.13,10,4,5,5,4,5,4,60,0,0,1,1,0,0,1
6cpa,156.92,0.69,476.42,33,2,10,8,2,11,13,178,2,2,0,0,0,2,0
6fiv,116.76,2.16,455.55,33,4,8,5,4,8,15,178,3,2,0,0,0,2,0
6rnt,191.73,-3.13,345.21,23,4,12,12,3,13,7,126,0,2,1,1,2,0,1
6std,46.17,3.57,413.16,21,1,3,2,1,7,7,116,1,1,1,1,0,1,0
6tim,112.88,-2.82,170.06,10,2,6,6,2,7,6,62,0,0,0,0,0,0,0
7abp,90.15,-2.19,164.16,11,4,5,5,4,5,5,66,0,0,1,1,0,0,1
7cpa,156.92,2.55,580.57,41,2,10,8,2,11,16,218,2,3,0,0,0,3,0
7hvp,288.89,-2.65,862.06,61,11,19,11,10,19,35,342,7,1,1,1,0,1,1
7std,29.1,4.74,334.67,20,1,2,1,1,5,7,110,1,1,1,1,0,1,0
7upj,96.61,5.35,479.6,34,2,6,5,2,7,7,178,0,3,1,2,1,2,0
830c,101.93,3.21,425.89,28,2,7,6,2,9,7,150,1,2,1,1,0,2,1
8abp,110.38,-3.22,180.16,12,5,6,6,5,6,6,72,0,0,1,1,0,0,1
8cpa,156.92,0.31,462.39,32,2,10,8,2,11,12,172,2,2,0,0,0,2,0
966c,101.93,2.7,391.44,27,2,7,6,2,8,7,144,1,2,1,1,0,2,1
9abp,110.38,-3.22,180.16,12,5,6,6,5,6,6,72,0,0,1,1,0,0,1
1a7x,220.18,5.58,941.17,67,4,16,15,4,16,21,374,1,1,3,4,0,1,2
1b8n,160.54,-2.03,281.27,20,8,9,8,7,9,7,108,0,2,1,1,2,0,1
1ksn,134.38,1.89,447.51,33,5,8,6,3,8,12,171,1,3,0,0,1,2,0
1mue,109.68,2.45,467.83,32,2,8,6,2,12,7,168,0,3,0,0,2,1,0
1nw5,193.07,-4.51,399.45,27,7,11,10,4,12,12,148,0,2,1,1,2,0,1
1rle,270.55,-3.66,534.21,32,4,18,13,4,22,10,176,0,1,1,2,1,0,1
1sl3,153.28,1.94,552.33,37,2,12,10,2,16,8,192,0,4,0,0,3,1,0
1tyr,40.13,4.31,300.44,22,0,2,2,0,2,11,120,0,0,0,1,0,0,0
2adm,193.07,-4.51,399.45,27,7,11,10,4,12,12,148,0,2,1,1,2,0,1
2j7h,93.91,-4.88,150.18,10,7,5,3,5,5,4,60,0,0,1,1,0,0,1
